id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
229006,,2016,True,Clear,1,337,337,Somalia:Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""Xinhua News Agency,2016-05-22,3 Al-Shabaab militants killed in central Somali town"";""BBC Monitoring Africa,2016-05-22,Government forces kill three al-Shabab fighters in southcentral Somali town""",Xinhua News Agency;BBC Monitoring Africa,2016-05-22;2016-05-22,3 Al-Shabaab militants killed in central Somali town;Government forces kill three al-Shabab fighters in southcentral Somali town,"District Commissioner of Adan Yabaal, Mohamud Sheikh Hassan",1,Adan Yabal town,,Middle Shabelle region,Adan Yabal district,3.778200,46.246300,POINT (46.246300 3.778200),135093,Somalia,520,Africa,1,1,05/22/2016 00:00:00,05/22/2016 00:00:00,0,3,0,0,3,3,3,
229007,,2016,True,Clear,1,337,337,Somalia:Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,4,"""BBC Monitoring Africa,2016-05-22,Three soldiers killed in airstrip grenade attack in southcentral Somalia"";""BBC Monitoring Africa,2016-05-22,Government forces kill three al-Shabab fighters in southcentral Somali town"";""BBC Monitoring Africa,2016-05-23,Al-Shabab claims killing seven Somali soldiers in attack"";""BBC Monitoring Africa,2016-05-23,Four killed in attack on Somali airport""",BBC Monitoring Africa;BBC Monitoring Africa;BBC Monitoring Africa;BBC Monitoring Africa,2016-05-22;2016-05-22;2016-05-23;2016-05-23,Three soldiers killed in airstrip grenade attack in southcentral Somalia;Government forces kill three al-Shabab fighters in southcentral Somali town;Al-Shabab claims killing seven Somali soldiers in attack;Four killed in attack on Somali airport,Government army officials,1,Jowhar town,,Middle Shabelle region,Jowhar district,2.766667,45.516667,POINT (45.516667 2.766667),133652,Somalia,520,Africa,1,1,05/22/2016 00:00:00,05/22/2016 00:00:00,4,0,0,0,4,7,3,
229008,,2016,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring Africa,2016-05-24,Somali military says al-Shabab ambushes vehicle carrying khat""",BBC Monitoring Africa,2016-05-24,Somali military says al-Shabab ambushes vehicle carrying khat,"Colonel Adan ""Rufle"" Ahmed Hirsi, the spokesman for Somali army soldiers operating in Gedo region",4,Gedo region,,Gedo region,,3.000000,42.000000,POINT (42.000000 3.000000),134365,Somalia,520,Africa,1,1,05/24/2016 00:00:00,05/24/2016 00:00:00,0,0,1,0,1,1,1,
229012,,2016,True,Clear,1,337,337,Somalia:Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2016-05-24,Powerful blast reportedly kills several soldiers in southern Somalia""",BBC Monitoring Africa,2016-05-24,Powerful blast reportedly kills several soldiers in southern Somalia,report by Somali pro-Al-Shabab website Calamada on 24 May,2,Gob Weyn village,,Lower Juba region,Kismayo district,-0.249475,42.602177,POINT (42.602177 -0.249475),129326,Somalia,520,Africa,1,1,05/23/2016 00:00:00,05/23/2016 00:00:00,0,0,0,0,0,2,0,
229013,,2016,True,Clear,1,337,337,Somalia:Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,7,"""Reuters News,2016-05-25,Kenya says its troops kill 21 al Shabaab fighters in Somalia"";""Reuters News,2016-05-25,Kenya says its forces kill 21 al Shabaab fighters in Somalia"";""BBC Monitoring Africa,2016-05-25,Kenyan army ""kills 21 al-Shabaab militants"" in Somalia"";""Reuters News,2016-05-25,UPDATE 1-Kenya says its troops kill 21 al Shabaab fighters in Somalia"";""Xinhua News Agency,2016-05-25,Kenyan troops kill 21 Al-Shabaab militants, seize weapons in Somalia"";""Xinhua News Agency,2016-05-25,1st LD-Writethru: Kenyan troops kill 21 Al-Shabaab militants, seize weapons in Somalia"";""All Africa,2016-07-18,Al Shabaab Denies Killing of 21 Militants by KDF Attack""",Reuters News;Reuters News;BBC Monitoring Africa;Reuters News;Xinhua News Agency;Xinhua News Agency;All Africa,2016-05-25;2016-05-25;2016-05-25;2016-05-25;2016-05-25;2016-05-25;2016-07-18,"Kenya says its troops kill 21 al Shabaab fighters in Somalia;Kenya says its forces kill 21 al Shabaab fighters in Somalia;Kenyan army ""kills 21 al-Shabaab militants"" in Somalia;UPDATE 1-Kenya says its troops kill 21 al Shabaab fighters in Somalia;Kenyan troops kill 21 Al-Shabaab militants, seize weapons in Somalia;1st LD-Writethru: Kenyan troops kill 21 Al-Shabaab militants, seize weapons in Somalia;Al Shabaab Denies Killing of 21 Militants by KDF Attack","Al Shabaab spokesman Abdiasis abu Musab
David Obonyo, spokesman for Kenya Defence Forces",2,Hawindha village,,Lower Juba region,Afmadow district,0.279440,41.269650,POINT (41.269650 0.279440),130043,Somalia,520,Africa,1,1,05/24/2016 00:00:00,05/24/2016 00:00:00,0,21,0,0,21,26,21,
229014,,2016,True,Clear,1,337,337,Somalia:Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2016-05-25,Seven killed as al-Shabab attacks Somali army base"";""Xinhua News Agency,2016-05-25,11 Al-Shabaab militants killed in southern Somalia""",BBC Monitoring Africa;Xinhua News Agency,2016-05-25;2016-05-25,Seven killed as al-Shabab attacks Somali army base;11 Al-Shabaab militants killed in southern Somalia,"residents, military sources
Commander of SNA's first division in the region, Col. Abdirashid Barre Gurhan",1,El Waq town,,Gedo region,El Waq district,2.735179,41.017705,POINT (41.017705 2.735179),133643,Somalia,520,Africa,1,1,05/25/2016 00:00:00,05/25/2016 00:00:00,4,3,0,0,7,15,7,
229016,,2016,True,Clear,1,337,337,Somalia:Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2016-05-27,Somali soldiers killed in al-Shabab attack""",BBC Monitoring Africa,2016-05-27,Somali soldiers killed in al-Shabab attack,pro-Al-Shabab website Calamada on 26 May,1,Marka town,,Lower Shabelle region,Merka district,1.713050,44.763880,POINT (44.763880 1.713050),132210,Somalia,520,Africa,1,1,05/26/2016 00:00:00,05/26/2016 00:00:00,0,0,0,0,0,2,0,
229017,,2016,True,Clear,1,337,337,Somalia:Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2016-05-27,Somali soldiers killed in al-Shabab attack"";""BBC Monitoring Africa,2016-05-27,Al-Shabab ambushes Ethiopian army convoy in Somalia""",BBC Monitoring Africa;BBC Monitoring Africa,2016-05-27;2016-05-27,Somali soldiers killed in al-Shabab attack;Al-Shabab ambushes Ethiopian army convoy in Somalia,pro-Al-Shabab website Calamada on 26 May,2,Hudur town,,Bakool region,Hudur district,4.116667,43.900000,POINT (43.900000 4.116667),135808,Somalia,520,Africa,1,1,05/26/2016 00:00:00,05/26/2016 00:00:00,0,0,0,0,0,30,0,
229019,,2016,True,Clear,1,337,337,Somalia:Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2016-05-28,Somalia: Roadside bomb kills two soldiers near Mogadishu"";""BBC Monitoring Africa,2016-05-29,Somali, Ethiopian troops killed by al-Shabaab landmines in Somalia""",BBC Monitoring Africa;BBC Monitoring Africa,2016-05-28;2016-05-29,"Somalia: Roadside bomb kills two soldiers near Mogadishu;Somali, Ethiopian troops killed by al-Shabaab landmines in Somalia",Onlookers,2,Mogadishu city,,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,05/28/2016 00:00:00,05/28/2016 00:00:00,2,0,0,0,2,2,2,
229020,,2016,True,Clear,1,337,337,Somalia:Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2016-05-31,At least one killed as Somali troops clash with al-Shabab""",BBC Monitoring Africa,2016-05-31,At least one killed as Somali troops clash with al-Shabab,Somali government military officers,1,Hudur town,,Bakool region,Hudur district,4.116667,43.900000,POINT (43.900000 4.116667),135808,Somalia,520,Africa,1,1,05/29/2016 00:00:00,05/29/2016 00:00:00,0,2,0,0,2,2,2,
229022,,2016,False,Clear,3,144,488,Government of Myanmar (Burma) - Civilians,144,955,Government of Myanmar (Burma) - Civilians,144,144,Government of Myanmar (Burma),9999,1,Civilians,2,"""The Irrawaddy,2016-07-01,Burma Army Accused of Killing Seven in Northern Shan State"";""Reuters News,2016-07-20,Myanmar military admits soldiers killed 5 people, says will prosecute""",The Irrawaddy;Reuters News,2016-07-01;2016-07-20,"Burma Army Accused of Killing Seven in Northern Shan State;Myanmar military admits soldiers killed 5 people, says will prosecute","the victim’s families
Myanmar's military",2,Mong Yaw village,,Shan State,Lashio District,23.021630,98.107848,POINT (98.107848 23.021630),163277,Myanmar (Burma),775,Asia,1,2,06/28/2016 00:00:00,06/29/2016 00:00:00,0,0,5,0,5,5,5,
229024,,2016,True,Clear,1,231,231,Myanmar (Burma):Kachin,461,461,Government of Myanmar (Burma) - KIO,144,144,Government of Myanmar (Burma),201,201,KIO,1,"""The Irrawaddy,2016-08-09,Police Injuries and Burma Army Casualties Reported After Clashes With KIA""",The Irrawaddy,2016-08-09,Police Injuries and Burma Army Casualties Reported After Clashes With KIA,military-owned Myawady Daily,2,Dawthponeyan village,,Kachin State,Bhamo District,24.613717,97.461027,POINT (97.461027 24.613717),165435,Myanmar (Burma),775,Asia,1,1,08/07/2016 00:00:00,08/07/2016 00:00:00,2,0,0,0,2,2,2,
229028,,2016,False,Clear,3,277,510,ASG - Civilians,277,977,ASG - Civilians,277,277,ASG,9999,1,Civilians,2,"""PNA (Philippines News Agency),2016-08-25,President Duterte orders army troops to seek out Abu Sayyaf lairs in Sulu"";""Associated Press Newswires,2016-08-25,Philippine leader orders extremists crushed after beheading""",PNA (Philippines News Agency);Associated Press Newswires,2016-08-25;2016-08-25,President Duterte orders army troops to seek out Abu Sayyaf lairs in Sulu;Philippine leader orders extremists crushed after beheading,"President, military",2,Indanan Poblacion village,,Sulu province,Indanan municipality,5.972007,120.974706,POINT (120.974706 5.972007),138122,Philippines,840,Asia,1,1,08/24/2016 00:00:00,08/24/2016 00:00:00,0,0,1,0,1,1,1,
229034,,2016,True,Clear,1,308,308,Philippines:Mindanao,658,658,Government of Philippines - ASG,154,154,Government of Philippines,277,277,ASG,4,"""Xinhua News Agency,2016-08-26,Six militants killed in clash in S. Philippines"";""Associated Press Newswires,2016-08-26,Philippines kills 11 Abu Sayyaf militants after beheading"";""Associated Press Newswires,2016-08-28,Filipino militants free 8 comrades, 15 others in jail attack"";""PNA (Philippines News Agency),2016-08-28,19 ASG bandits killed, scores wounded in ongoing anti-bandit operations in Sulu""",Xinhua News Agency;Associated Press Newswires;Associated Press Newswires;PNA (Philippines News Agency),2016-08-26;2016-08-26;2016-08-28;2016-08-28,"Six militants killed in clash in S. Philippines;Philippines kills 11 Abu Sayyaf militants after beheading;Filipino militants free 8 comrades, 15 others in jail attack;19 ASG bandits killed, scores wounded in ongoing anti-bandit operations in Sulu",Military,1,Bungkaong village,,Sulu province,Patikul municipality,6.020525,121.053164,POINT (121.053164 6.020525),138843,Philippines,840,Asia,1,1,08/26/2016 00:00:00,08/26/2016 00:00:00,0,16,0,0,16,16,16,
229038,,2016,True,Clear,1,308,308,Philippines:Mindanao,658,658,Government of Philippines - ASG,154,154,Government of Philippines,277,277,ASG,1,"""PNA (Philippines News Agency),2016-08-28,19 ASG bandits killed, scores wounded in ongoing anti-bandit operations in Sulu""",PNA (Philippines News Agency),2016-08-28,"19 ASG bandits killed, scores wounded in ongoing anti-bandit operations in Sulu",Military,2,Latih village,,Sulu province,Patikul municipality,6.039259,121.039192,POINT (121.039192 6.039259),138843,Philippines,840,Asia,1,1,08/27/2016 00:00:00,08/27/2016 00:00:00,0,3,0,0,3,3,3,
229041,,2016,True,Clear,1,308,308,Philippines:Mindanao,658,658,Government of Philippines - ASG,154,154,Government of Philippines,277,277,ASG,3,"""Xinhua News Agency,2016-08-29,Twelve soldiers killed in clash in S. Philippines"";""Associated Press Newswires,2016-08-29,15 Philippine troops killed in clash with Abu Sayyaf rebels"";""PNA (Philippines News Agency),2016-08-30,(Update) 15 soldiers killed, 10 wounded in Sulu clash with ASG""",Xinhua News Agency;Associated Press Newswires;PNA (Philippines News Agency),2016-08-29;2016-08-29;2016-08-30,"Twelve soldiers killed in clash in S. Philippines;15 Philippine troops killed in clash with Abu Sayyaf rebels;(Update) 15 soldiers killed, 10 wounded in Sulu clash with ASG",Military,2,Maligay village,,Sulu province,Patikul municipality,6.046389,121.062222,POINT (121.062222 6.046389),138843,Philippines,840,Asia,1,1,08/29/2016 00:00:00,08/29/2016 00:00:00,15,2,0,0,17,17,17,
229042,,2016,True,Clear,1,308,308,Philippines:Mindanao,658,658,Government of Philippines - ASG,154,154,Government of Philippines,277,277,ASG,1,"""Associated Press Newswires,2016-08-29,15 Philippine troops killed in clash with Abu Sayyaf rebels""",Associated Press Newswires,2016-08-29,15 Philippine troops killed in clash with Abu Sayyaf rebels,Military,2,Patikul municipality,,Sulu province,Patikul municipality,6.066667,121.100000,POINT (121.100000 6.066667),138843,Philippines,840,Asia,2,2,08/26/2016 00:00:00,08/27/2016 00:00:00,0,2,0,0,2,2,2,
229053,,2016,False,Clear,1,13349,13349,Myanmar (Burma):Palaung,14273,14273,Government of Myanmar (Burma) - PSLF,144,144,Government of Myanmar (Burma),5965,5965,PSLF,1,"""Myanmar Peace Monitor,2016-07-31, Close Clashes between TNLA and Burma Army""",Myanmar Peace Monitor,2016-07-31, Close Clashes between TNLA and Burma Army,Myanmar Peace Monitor,2,Kyaukme Township,,Shan State,Kyaukme District,22.599436,96.913549,POINT (96.913549 22.599436),162554,Myanmar (Burma),775,Asia,1,1,07/31/2016 00:00:00,07/31/2016 00:00:00,0,0,0,0,0,3,0,
229061,,2016,True,Clear,1,413,413,Ethiopia:Oromiya,869,869,Government of Ethiopia - OLF,97,97,Government of Ethiopia,551,551,OLF,1,"""BBC Monitoring Africa,2016-01-24,Oromo rebels said kill four Ethiopian soldiers, seize weapons in recent attack""",BBC Monitoring Africa,2016-01-24,"Oromo rebels said kill four Ethiopian soldiers, seize weapons in recent attack",OLF,3,Bale zone,,Oromiya state,Bale zone,7.000000,39.983333,POINT (39.983333 7.000000),140120,Ethiopia,530,Africa,1,1,01/11/2016 00:00:00,01/11/2016 00:00:00,0,0,0,0,0,4,0,
229062,,2016,True,Clear,1,413,413,Ethiopia:Oromiya,869,869,Government of Ethiopia - OLF,97,97,Government of Ethiopia,551,551,OLF,1,"""BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east""",BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east,OLF,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,01/18/2016 00:00:00,01/18/2016 00:00:00,0,0,0,0,0,6,0,
229063,,2016,True,Clear,1,413,413,Ethiopia:Oromiya,869,869,Government of Ethiopia - OLF,97,97,Government of Ethiopia,551,551,OLF,1,"""BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east""",BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east,OLF,2,Fedis woreda,,Oromiya state,East Hararghe zone,8.878440,42.160093,POINT (42.160093 8.878440),142285,Ethiopia,530,Africa,1,1,01/29/2016 00:00:00,01/29/2016 00:00:00,0,0,0,0,0,3,0,
229064,,2016,True,Clear,1,413,413,Ethiopia:Oromiya,869,869,Government of Ethiopia - OLF,97,97,Government of Ethiopia,551,551,OLF,1,"""BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east""",BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east,OLF,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,01/25/2016 00:00:00,01/25/2016 00:00:00,0,0,0,0,0,8,0,
229065,,2016,True,Clear,1,413,413,Ethiopia:Oromiya,869,869,Government of Ethiopia - OLF,97,97,Government of Ethiopia,551,551,OLF,1,"""BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east""",BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east,OLF,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,01/31/2016 00:00:00,01/31/2016 00:00:00,0,0,0,0,0,5,0,
229066,,2016,True,Clear,1,413,413,Ethiopia:Oromiya,869,869,Government of Ethiopia - OLF,97,97,Government of Ethiopia,551,551,OLF,1,"""BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east""",BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east,OLF,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,01/30/2016 00:00:00,01/30/2016 00:00:00,0,0,0,0,0,1,0,
229067,,2016,True,Clear,1,413,413,Ethiopia:Oromiya,869,869,Government of Ethiopia - OLF,97,97,Government of Ethiopia,551,551,OLF,1,"""BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east""",BBC Monitoring Africa,2016-02-04,Ethiopian rebel group claims killing 33 soldiers in east,The Oromo Liberation Army's eastern zonal command,2,Boke Tiku town,,Oromiya state,West Hararghe zone,8.733333,40.650000,POINT (40.650000 8.733333),142282,Ethiopia,530,Africa,1,1,01/30/2016 00:00:00,01/30/2016 00:00:00,0,0,0,0,0,11,0,
229070,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""BBC Monitoring Africa,2016-02-22,Two protesters said killed, ""several"" wounded in western Ethiopia""",BBC Monitoring Africa,2016-02-22,"Two protesters said killed, ""several"" wounded in western Ethiopia",Zehabesha source,1,Nekemte town,,Oromiya state,East Welega zone,9.083330,36.550000,POINT (36.550000 9.083330),142994,Ethiopia,530,Africa,1,1,02/20/2016 00:00:00,02/20/2016 00:00:00,0,0,2,0,2,2,2,
